5.408230;49.495020;-2.518940;5.408230;49.495022;-2.518940;-9.170680;68.461151;-3.807060;-10.589730;196.133942;-0.162620
5.484460;49.289120;-2.465960;5.484460;49.289120;-2.465960;-9.071510;69.256218;-3.773050;-10.241140;200.375473;-0.159750
5.467950;48.799640;-2.488940;5.467950;48.799641;-2.488940;-10.205920;68.184967;-3.721090;-10.470110;197.763580;-0.157370
5.423790;48.445800;-2.529810;5.423790;48.445801;-2.529810;-10.716980;70.052773;-3.596040;-10.301610;199.865768;-0.154710
5.476630;48.495540;-2.487870;5.476630;48.495541;-2.487870;-10.681780;69.358200;-3.625140;-10.314770;201.400208;-0.113260
5.529990;48.973020;-2.437110;5.529990;48.973019;-2.437110;-10.039370;68.329903;-3.734560;-10.990890;193.549789;-0.109590
5.572160;48.958220;-2.404400;5.572160;48.958221;-2.404400;-10.619730;69.688560;-3.620150;-9.772490;202.928055;-0.233140
5.551060;48.692490;-2.425720;5.551060;48.692490;-2.425720;-10.641900;68.695663;-3.653610;-9.656310;204.422089;-0.230220
5.573190;48.362970;-2.414490;5.573190;48.362968;-2.414490;-10.691430;68.294739;-3.662560;-9.878790;202.462585;-0.213710
5.675490;49.303880;-2.317020;5.675490;49.303879;-2.317020;-10.632030;68.357849;-3.666950;-11.083420;191.631836;-0.129780
5.632880;48.175580;-2.368370;5.632880;48.175579;-2.368370;-10.315910;69.087921;-3.676040;-9.849620;203.374390;-0.199820
5.683370;49.199410;-2.312080;5.683370;49.199409;-2.312080;-10.704410;69.854729;-3.604620;-10.731610;195.794449;-0.129780
5.706610;49.141510;-2.294150;5.706610;49.141510;-2.294150;-11.290430;65.023232;-3.676600;-10.491760;200.429382;-0.085710
5.704640;48.699530;-2.302340;5.704640;48.699532;-2.302340;-11.158770;65.180420;-3.696290;-10.055800;200.471161;-0.211190
5.703120;49.437400;-2.292570;5.703120;49.437401;-2.292570;-11.271210;65.457329;-3.668810;-10.303690;200.414658;-0.140650
5.741380;47.996810;-2.280430;5.741380;47.996811;-2.280430;-11.355240;65.940063;-3.641120;-10.422210;198.664352;-0.149180
5.763930;48.208480;-2.258960;5.763930;48.208481;-2.258960;-11.040090;64.513641;-3.735010;-9.597410;204.130524;-0.254460
5.820990;48.343400;-2.209290;5.820990;48.343399;-2.209290;-10.804090;64.199310;-3.785760;-10.048670;201.753708;-0.181810
5.836450;49.296600;-2.185520;5.836450;49.296600;-2.185520;-11.080110;64.082512;-3.738960;-10.414280;199.906342;-0.121020
5.868150;48.525720;-2.167360;5.868150;48.525719;-2.167360;-10.915390;64.622330;-3.754700;-10.014320;204.238831;-0.130830
5.933190;48.638530;-2.109260;5.933190;48.638531;-2.109260;-11.100200;64.932297;-3.713300;-10.532210;200.116119;-0.081660
5.962360;48.801620;-2.082540;5.962360;48.801620;-2.082540;-11.060050;64.539452;-3.730730;-10.837330;194.504288;-0.130740
5.989300;48.816050;-2.058920;5.989300;48.816051;-2.058920;-8.299660;45.987579;-5.159470;-10.684830;194.979431;-0.163340
6.051940;49.181070;-2.001500;6.051940;49.181068;-2.001500;-8.250320;47.292419;-5.099910;-10.333650;200.429840;-0.131580
6.052860;48.592340;-2.002870;6.052860;48.592339;-2.002870;-8.288590;46.435360;-5.137420;-10.360980;198.702789;-0.166000
6.006070;48.645890;-2.045540;6.006070;48.645889;-2.045540;-8.381620;45.983990;-5.137180;-9.821090;202.448273;-0.230810
6.127750;48.981320;-1.933230;6.127750;48.981319;-1.933230;-8.420690;47.836800;-5.026790;-10.115640;203.728027;-0.113960
